AuthorID	Author_Name
1966960403	Ralph L. Keeney
1967147475	Eduardo Díaz
1967183895	Hunter Wessells
1967197113	Alessandra Scafuro
1967553510	Morris Neiburger
1967583236	Zeev Barzilai
1968251389	A. El-Sanhouri
1968283871	Corina U. Greven
1968338551	Sherry Yennello
1968366023	Daniel Cristofaro-Gardiner
1968540072	Reuben Hersh
1968544395	Pier Vittorio Ceccherini
1968600929	Mathieu Dutour
1968653333	Despina Yancopoulou
1968660270	Hemant Phatak
1968672894	Lluís Santaló
1968721041	H. M. Kingston
1968857732	Marius Cavachi
1969115907	Michael Elkin
1969436709	Konstantin Makarychev
1969517480	Alexander B Laptev
1969679954	G. Pesaro
1969753918	Hans J. Stauss
1970098533	Andrei Z. Broder
1970122922	Andrew Lyne
1970170773	Péter Hajnal
1970500428	Frank Jelen
1970705777	Alison G. Livingston
1970963266	B. Tilly
1971021762	F. Tarrade
1971047045	Erdem Erikci
1971206052	Pierre Pinson
1971398095	Jan Pannifex
1971821835	Vladimir P. Korzhik
1971882452	Simone Cenci
1971992422	Hideo Matsuhara
1972077560	Fabio Altomare
1972258837	Farhad Shahrokhi
1972369943	Koichi Waseda
1972705393	N. Shivarov
1972717428	Keisuke Nagao
1972775192	Tami Tamir
1972921129	Refaat B. Hamed
1973094288	Devan Diwanji
1973337171	T. Kawagushi
1973391101	Stephen H. Hechler
1973417369	R.J. Breeding
1973430760	P Watermeyer
1973442693	Pierre Beauchemin
1973853385	Bernhard Herwig
1974304053	H. C. Fenker
1974454924	A. Szemerédi
1974621780	Greg Knese
1974675338	Melissa R. Jacob
1974686592	Laurent C. Francioli
1974741261	Boleslaw K. Szymanski
1974756391	Sebastien Vasey
1974781794	P. E. Blanksby
1975002743	W. Patrick Devine
1975055627	Sara Lucatello
1975235169	Vincent Foster
1975256439	Nagendra P. Palani
1975270177	Seth Warner
1975672882	César Graf
1975687050	Gerardo Lafferriere
1976143139	Maria Casadellà
1976197660	Svetlana Puzynina
1976270982	Vaidy S. Sunderam
1976285689	Victor Wickerhauser
1976489976	Alexandru Lupas
1976514903	Zbigniew Palka
1976533835	Laura Langton
1976677926	A. Laney
1976907937	Atsushi Natsume
1976908586	Ahmet Gül
1976989989	Boris D. Lubachevsky
1977140891	Melvyn B. Nathanson
1977290447	V. Pojidaev
1977446566	Carolyn Kuranz
1977782221	Gaston H. Gonnet
1977929265	Neil F. Box
1978007802	Lauren A.B. Hodgson
1978083475	Dan Pritikin
1978157122	Moselio Schaechter
1978158501	K. Neumeyer
1978242160	M. Marvin Seibert
1978504893	Srikanth Sundaresan
1978587211	Robert A. Nozik
1978648768	D. Lightle
1978730658	La-ongsri Atchaneeyasakul
1978733976	D. Protopopescu
1978968444	Leslie Saper
1979053786	Don Zagier
1979074398	Malwina J. Luczak
1979364205	Andrew J. Uzzell
1979378829	Nicholas R. Medjeral-Thomas
1979686006	Ganesh S. Anand
1979933575	Ran Gelles
1980073050	Marijke Haverkorn
1980263781	Cynthia Woodburn
1980277202	Sirichai Pasadhika
1980551179	Richard Bellman
1980615323	J. van Mill
1980618430	Adrian Vetta
1980635231	Brian Raue
1980810996	Paul Cull
1980838824	Christian Radauer
1980941389	Andrey I. Konstantinov
1981016532	David Scheuring
1981409962	Carol W. Bassim
1981980167	S. Manolopoulos
1982109329	Marc D. de Smet
1982110307	Olivier Vandenplas
1982148709	Petros Nihoyannopoulos
1982486663	Christian Haase
1982493283	Dan Geiger
1982611724	Efrat Flashner-Abramson
1982726025	Karola Mészáros
1982749935	Marlene J. Colbourn
1982857849	K. Pelster
1982868828	Rawiwan Watanadilok
1983290808	Danny Dolev
1983359683	Julia Hirschberg
1984071893	Susan Lightman
1984344139	Hitasha Rupani
1984394469	W. N. Brouw
1984500047	Katherine M. Galvin
1984594057	T. D. Mock
1984594590	Timothy R. Holzer
1984623835	Eva Regnier
1984720528	Gerhard Wunder
1984762064	Andrzej Schinzel
1984831735	Philip Graff
1984932270	Saeid Alikhani
1985080793	Sébastien Boutet
1985128408	H. Seraydaryan
1985505985	Alicja Trocha
1985511515	D. Adikaram
1985535079	Joseph K. Swiggum
1985548474	C. Schwanda
1985626119	John C. Oxtoby
1985813919	Dustin Keller
1985884011	Cang Hui
1985897025	Amelia M. Stutz
1985992786	Diane Van Eker
1986028081	Nollaig M. Bourke
1986182274	Pascal Schweitzer
1986239096	Anthony G Marson
1986668036	Rvszard Frankiewicz
1986785886	K. Lazaridis
1986790456	Ryan M. Troyer
1986923153	Catherine M. McGrath
1987350987	John S. Maybee
1987561370	Lidia Matush
1987735517	Stijn Verhulst
1987771623	Amir Akbary
1988080645	Michael Mitzenmacher
1988099435	Alan E. Rubin
1988110125	Kamal K. Seth
1988285040	Dustin R. Madison
1988516663	S. J. Gaff
1988576611	Andy R. Magid
1988625144	J. Christopher Bare
1988630030	Abigail Bridle
1988723330	Maura B. Paterson
1989008619	John Anastasi
1989124724	Richárd Szántó
1989315581	Alastair Farrugia
1989327996	William Bertozzi
1989403104	Bjorn Poonen
1989421468	Laura Mesturoux
1989528893	Stephen P. McAdoo
1989533064	Irene M. Smyth
1989565629	Justis P. Ehlers
1989751346	J. Morawietz
1990009557	Charl J. Ras
1990020143	Erminia Massarelli
1990068965	Judith Wegman Hirst
1990263060	Thomas Prellberg
1990270826	Adam S. Jobson
1990375794	Fouad Tera
1990403992	Lavnish Joshi
1990520329	Frank Sottile
1990575481	Gregory E. Shannon
1990864745	David Eisenberg
1990873484	Prakash Duraisamy
1990899230	M. Spyropoulou-Stassinaki
1990919341	A. Khalfalah
1990979690	Andrew V. Benest
1991310048	Nellia Sande
1991482585	Richard S. Varga
1991502852	Martin Farrall
1991583650	Noam Greenberg
1991814522	Anne Hsu
1991974476	Michael M. Altaweel
1992550607	Katherine M. Falkenhagen
1992672397	Don R. Lick
1992742252	R. Worsfold
1993101539	Katrina A. Lythgoe
1993315055	Carlos Linares-López
1993354261	D. C. Fritts
1993432177	B. Bongiorno
1993479350	Matthias Edelhoff
1994047738	Piet A. Kager
1994170632	Chikkanna R. Selvaraj
1994235494	Mark D. Stares
1994240001	Carla E. Brodley
1994372534	G. Pinter
1994504225	David E. Penney
1994564796	Norma Kamiya
1994662941	Anthony Giaquinto
1994706934	Andrzej Cegielski
1994892439	Stefan Banach
1995022166	D. Rookhuizen
1995225536	A. J. Radcliffe
1995248141	Yury Makarychev
1995317093	J.E. Coffman
1995376671	Panagiotis Kanellopoulos
1995430547	Steven Leth
1995566477	D. della Volpe
1995641954	Sarah Loebman
1996177079	Heinz Langer
1996354099	Lorinna Lombardi
1996615839	Alexei Yavlinsky
1996931342	Jeffrey Shallit
1996985197	Alberto Marchetti-Spaccamela
1997167614	Jamie B. Conti
1997506524	Hans Jürgen Prömel
1997616218	Krishna G. Vijayendran
1997932394	Joel Hass
1997940727	Günter Rote
1997976501	C. R. Hajarnavis
1998068972	Robert P. Langlands
1998175486	Łukasz Witkowski
1998460171	Laura Else
1998553331	Diana Finzi
1998575067	Nobuji Saito
1998722161	Jennifer Rexford
1998810633	Justin Gottschlich
1998991471	Pierre Fraisse
1999099728	Gareth Beevers
1999213637	Ron Y. Pinter
1999265475	Aurelia Tatic
1999461239	S. Mancas
1999772281	Alessia Rianda
1999825410	Debika Bhattacharya
1999829853	I. A. Barnett
1999834655	Aaron B. Waxman
1999890329	J. Puskar-Pasewicz
1999953526	Paul Pearce-Kelly
1999954043	Zdenk Dvořák
2000000293	J. Marvil
2000036151	Julian F. Menuge
2000039112	Cara E. Pugliese
2000227145	Tobias Lapsien
2000410632	Ben Barber
2000454664	Paresh J. Malde
2000464213	John Pym
2000546570	Otto Koppius
2000569220	J Bruckel
2000587340	Makeli Garibotti Lusa
2000772206	C. Yokohama
2000830401	Takakazu Funamoto
2000975852	Leah Cream
2001034840	Clark Jeffries
2001071846	Michael L. Zientek
2001183944	M. Koop
2001353217	Manfred Dugas
2001383456	Ernest J. Cockayne
2001394118	Emilie Lanoy
2001460778	Valter Monzani
2001947336	Valentín Gregori
2002130825	D. Sokhan
2002153359	Mo Yang
2002174559	Futaba Okamoto
2002549585	Winthrop Clark Hopgood
2003380023	Gregory M. Marcus
2003584510	Richard F. Lukes
2003592838	Bruce L. Golden
2003655575	Charles R. Diminnie
2003676471	Sigrid Botne Sando
2003795472	Akalu Tefera
2004022659	Werner Herz
2004024602	Y. Delgado Mercado
2004177217	Karl A. Friedrichsen
2004208960	George Piranian
2004290888	Zelimir Gabelica
2004318511	G. Marinone
2004361871	Prithviraj Banerjee
2004834286	Armand Abergel
2004918832	Sarah C. Penniston-Dorland
2004946909	S. Perinel Ragey
2005019648	Letizia Spinelli
2005032642	Edmund J. Bini
2005354747	Virginia L. Calder
2005376569	Nathael Gozlan
2005421810	Robert Margolies
2005599890	Mahsa Shabani
2005850570	Norman Charnley
2005911456	Albert M. Maguire
2005944322	F. Carbognani
2005965772	Bridget S. Webb
2006313767	M. Ripani
2006408518	Marie Vidailhet
2006491986	Clarisse Tur
2006660196	Alan Brook
2006828541	Venturina Stagni
2007150069	Miguelina Yafchak
2007151481	Wataru Kishimoto
2007404327	Haim Hanani
2007852721	Gary R. Byerly
2008010650	William Cushing
2008102256	Robert E. L. Aldred
2008253843	J. R. Reimink
2008340111	Zsolt Katona
2008362749	V. Niess
2008740110	David B. Beck
2008776811	Marvin Marcus
2008869258	J. Marshall Ash
2008909340	Bruce Reed
2009066330	Ian Richards
2009083270	Tsachy Weissman
2009183295	Ch. Wendel
2009193666	Lawrence Brenton
2009355925	Monaliza Catalina Sirbescu
2009475013	Vance Faber
2009611448	Cristina Giachetti
2010085961	Lin Weng
2010193963	Kari J. Nurmela
2010197645	Carlos Cruchaga
2010258609	Rafael D. Benguria
2010313606	Simon P. Harding
2010661884	Ludwig Hörhammer
2011039390	Kevin Byard
2011067288	Daniel Krenn
2011108337	Ira M. Gessel
2011203235	Ottavio M. D'Antona
2011348950	Mark C. Kuperwaser
2011363484	Alireza Heravi-Moussavi
2011773712	Richard Vernon Andree
2011791627	Yerulan Mustafin
2011906020	Phumla Sinxadi
2012197504	Jennifer A. Mitty
2012343547	Ioan Tomescu
2012644895	Evelyn Nelson
2012678018	Katrina Steiling
2012819645	Gedske Daugaard
2013056967	Byron Dom
2013586117	Andrew Q. Yingst
2013696038	Manoj Changat
2013855079	Natalia Iyudu
2014011339	A. Shalchi
2014053913	Gaurav Sahay
2014150385	G. J. Lolos
2014177506	Y. Tschudi
2015056934	Manfred V. Golitschek
2015348409	Caroline Geisen
2015351503	Mark Janowicz
2015566554	P. Morawski
2015622386	Peter Jenniskens
2015676843	Tamrat Negash
2015900948	Gianni Royer-Carfagni
2015914634	Sylvie Daliphard
2016073234	Nimrod Megiddo
2016111037	Masatsugu Urabe
2016352017	Yutaka Takazawa
2016615715	Prapanpong Pongsriiam
2016638318	Christian Surace
2016827408	Jaime A. Rabi
2016870185	Julian C. Shillcock
2016918380	Brody Sandel
2017098226	Siba P. Raychaudhuri
2017289565	Irith Ben-Arroyo Hartman
2017298594	Nikolai N. Kuzjurin
2017485822	Alicia J. Kollár
2017506647	Joseph Yozviak
2017539954	Francesco Buccisano
2017654163	Yann Peresse
2017681076	Richard Haydon
2017741137	Gregory Kucherov
2017960710	Dirk Eick
2018171926	Päivi H. Miskala
2018174650	Jack Hickish
2018191422	Victor Luo
2018386527	Kelly Bickel
2018831417	Andrew Granville
2018875811	Jorge Semião
2018911135	Andrzej Lingas
2018918127	O. Bartholomy
2018951536	Paul A. Godfrey
2019158432	Brian A. Lamacchia
2019344604	Paul A. Catlin
2019390702	Ingo Leya
2019470336	Joel Savarino
2019593835	Jean-Paul M. G. Linnartz
2019632887	Dmitri Parkhomchuk
2019776352	Daniel Wulbert
2019783496	Manfred Zierhut
2020014706	Gerald Pierone
2020160081	A. Cazes
2020665074	Murali K. Ganapathy
2020766673	Noah Streib
2021031972	Anurag Relan
2021058071	K. M. Strassmann
2021094287	Virginia A. Zakian
2021098698	Dietrich Lemke
2021224926	Zahava Koren
2021276475	Achamveedu Gopakumar
2021609591	Michael Gilliland
2021652723	Guido Caldarelli
2021827084	Suzanne Y. O'Reilly
2021881181	Teddy Seidenfeld
2022217605	Małgorzata Bednarska
2022252234	H. Marukyan
2022551825	Ilan Ben-Zvi
2022937809	Ernst Pernicka
2023279851	Cristián Gutiérrez-Ibáñez
2023391541	Sophie Spirkl
2023397472	M. Britzger
2023644845	J. Stephen Daly
2023762788	Amit Khot
2023950282	L. Ciciani
2024611134	David A. DiLoreto
2024942058	Robin Tucker-Drob
2025422850	David A. Kring
2025596756	Paul R. Mahaffy
2025792582	Brandon D. Liebelt
2025802066	Sarah Zakarias
2025924829	Manuela Balocco
2025940647	Todd P. Margolis
2026082867	Mark Raffeld
2026115661	Jessica A. Maisano
2026150449	Hemanshu Kaul
2026189467	Christian Knauer
2026290942	Etienne Rivot
2026309791	R. E. Gilman
2026373026	Jonathan F. Buss
2026514205	L. B. Richmond
2026538945	J. Lachniet
2026892218	Sandra M. Hedetniemi
2027025477	Daniel Fiat
2027246810	Albert Lula
2027367270	Sydney Bulman-Fleming
2027454997	George Baloglou
2027644237	David H. Verity
2028055187	Ronald A. Paulus
2028168073	Andrew W. Strong
2028783446	W. Gohn
2028992328	Robert B. Saper
2029040632	Melvin Hausner
2029056929	Donald K. Skilton
2029091785	Andrew R. Wargo
2029117883	Dieter Ropers
2029234215	S. Babak
2029350574	Andrew Odlyzko
2030074408	J. Buell
2030494896	Mohamed Shafiullah
2030524477	Andrew J. Tolley
2030567172	Jeremy van Vlymen
2030588663	Reza Massudi
2030655291	Samer Khateb
2030720181	Cerasela Tanasescu
2030729851	James H. Peace
2031145918	Michael Stiebitz
2031153030	Henry A. Leder
2031189424	Yinon Gilboa
2031286533	Raffaele Maletta
2031302127	Louis V. Quintas
2031309036	Aida Abiad
2031355889	Cosmo Godino
2031384863	Radoslaw Zawiski
2031499462	Nilce Maria Martinez-Rossi
2031626306	Catherine Brandner
2031645517	Gad Kimmel
2031879288	Jonathan Herzog
2032294873	Clara D. Bloomfield
2032321625	Evgeniy Zorin
2032351783	G. Mazzolo
2032364245	C. Ward Henson
2032468331	M Falkowitz
2032593862	Sergio Ferrara
2032781529	Peter McCluskey
2032810597	William L. Kocay
2032827840	Christopher J. M. Whitty
2033129495	Martin P. Grobusch
2033258554	S. Amer Riazuddin
2033449177	Robert Gulliver
2033465446	Satoru Iwata
2033678142	Claus-Peter Schnorr
2033850218	A. Yegneswaran
2034343066	Mohammed Hammoudeh
2034350046	Ricki G. Ingalls
2034592609	Patrick Morton
2034647101	Charles S. Abrams
2034753642	Lorraine K. McDonagh
2034830793	Jacques Troncy
2034958315	Roy H. Goetschel
2035122620	Mohit Kumbhat
2035184683	S. D. Barthelmy
2035285733	Mordechai Lewin
2035374041	Chi Pui Pang
2035511010	Helen Marcus-Roberts
2035561422	Benjamin D. Wandelt
2035696300	Maryanthe Malliaris
2035733160	Eva Bauer
2035744887	Itamar Hartstein
2035755270	Anders Martinsson
2035997211	Tim R. Birkhead
2036166953	Charalampos Kouzinopoulos
2036264940	Claudia Kotowicz
2036355369	S.D. Cetrulo
2036370567	Kristján Jónasson
2036426781	Raed A. Dweik
2036525765	Dieter Kratsch
2036580501	W. Jaskierny
2036638239	Daniël Paulusma
2036705340	Michelle Delcourt
2036754383	Peter Raics
2036794406	Marina P. de Lampasona
2037231131	Sally Hodder
2037327789	Bektur Sembiuly Baizhanov
2037339815	Giuseppe Iacobucci
2037645014	Don Coppersmith
2037705027	Ahmad Kantar
2037956851	Joseph Bentsman
2037990819	Man Ning
2038236961	Walter Feit
2038258074	Gui-Shuang Ying
2038592202	Hannes Helgason
2039014119	Trevor Sidery
2039366020	Pieter Moree
2039388985	Suzanne G Orchard
2039600078	Jorge Picado
2039685497	George Bachman
2039796444	O. Glamazdin
2040273014	Sadik H. Kassim
2040305299	Anne-Charlotte Wiehager
2040462087	L. Lentati
2040462121	George Varghese
2040517515	Patrice Ossona de Mendez
2040700032	Semyon M. Meerkov
2040936962	Dan Hartland
2040968594	A. Cavallari
2041073885	Hossein Ghasem
2041612260	Indre Butiene
2041981546	E. Voutier
2042000258	Marek Cygan
2042194736	Cécile Madjar
2042218954	Maximiano M Israel
2042561839	Krzysztof Suchecki
2042682083	KL Garman
2042896108	Manley Perkel
2042930263	Yasuni Nakanuma
2042982226	Peter H. Howarth
2043113303	Werner Gellermann
2043620248	Beata Wysocka
2043686089	Rafal Pawlinski
2043703675	Pamela Cajal
2044253555	Ane-Marthe Solheim Skar
2044607824	Lesley Wellington Wiglesworth
2044701840	Rocío Moreno Casablanca
2044755794	Sylvain Bouchigny
2044889576	John L. Goldwasser
2044997991	Benny Sudakov
2045076221	Armen Saghatelyan
2045809971	B.K. Battychara
2045930289	Susan P. Manly
2046035195	David F. Shallcross
2046092719	Douglas R. Stinson
2046254503	A. Sárközi
2046836926	Hans Zassenhaus
2046881775	Ronald J. Marler
2047214404	Supat Thongjuea
2047401533	Russ R. Laher
2047463283	Martin Charles Golumbic
2047493269	Bruce Bukiet
2047875234	Max E. Gottesman
2047989401	Kelly L. Arnett
2047999167	K. Ramachandra
2048024215	J. Grahl
2048273946	Aviad Levis
2048353831	David H. Fremlin
2048608711	Darren Bradshaw
2048836937	Vojislav Petrovic
2048860003	Andrew Sobczyk
2048988135	G. Vijayan
2049067678	Donald H. Pelletier
2049320815	Richard H. Glazier
2049450765	George E. Strecker
2049846992	Ferdinand Verhulst
2049869238	J. A. Murillo Quijada
2050144983	Jakub Kozik
2050360092	Ron Wigington
2050367715	Alan Bivens
2050455478	Vladimir Shevelev
2050542335	Allison M. Churcher
2050815913	Jose Ortiz-Ubarri
2050841350	Avner Magen
2051015108	M. R. Niroula
2051052573	Libor Veselý
2051085394	M. Chamizo Llatas
2051093968	Hein Schepers
2051477287	Leon Henkin
2051536108	Miriam Iosue
2051598476	David Haussler
2051687917	Torsten Thiele
2051718857	David K. Musto
2051947084	Lawrence H. Erickson
2052073232	Pawel Bonczkowski
2052419240	Patrick Couture
2052673167	Leopold Parts
2052928236	Douglas R. Shier
2053036353	Vanessa Teague
2053075532	Amnon Horovitz
2053094709	Andrew G. Loerch
2053379403	H. R. Weller
2053412681	J. W. P. Hirschfeld
2053543515	Steven Skiena
2053712651	Samantha K. Segall
2053784657	Sally Hamour
2053854873	A. Longhi
2053855800	Jitladda Deerojanawong
2053882491	Pooya Hatami
2053973587	Jeannette M. Whitcomb
2054108866	M. Patsyuk
2054121018	Hrushikesh N. Mhaskar
2054156675	Allan Pinkus
2054556276	Scott R. Cluley
2054570640	Murray Gerstenhaber
2054720429	Andrew R. Plummer
2054734646	Frederick Cole Mintzer
2054737108	J Trawinski
2054928120	David Hartvigsen
2055312916	Dan Zalles
2055376804	Andrea Di Simone
2055527523	R. Falkenstein
2055959026	Henk Barendregt
2056108377	Tomislav Vucina
2056145704	Pooja Jadiya
2056150905	S. Boiarinov
2056235180	Michael R. Bowl
2056320373	D. I. Sober
2056406083	Jelena Kezic
2056482735	Mahmoud A. ElSohly
2056562841	E. DeSanctis
2056604107	Andrew McGovern
2056681638	Nati Linial
2056718379	H. Laffon
2056870420	H. N. Ozsoylev
2056948606	Volker Stadler
2057014938	Ingeborg Holt
2057092987	Ludwig Danzer
2057155413	Markus Hadwiger
2057270006	Lawrence J. Schneiderman
2057286862	A. P. Kartashova
2057651122	P.L.C.M. van Riel
2057712432	Alexander V. Tyakht
2057934973	Philip A. Kalra
2058083441	Angelika Steger
2058084444	James A. Duce
2058754469	Maree L. Hackett
2058920366	Ghaffar Raeisi
2058936372	Madhu Sharma
2058951262	Philippe Cara
2059186878	Andrei Mikhailovich Raigorodskii
2059658689	Golan Yona
2059913649	Harry Kiesel
2059995116	Rino Rappuoli
2060234036	Dimitri Basov
2060511510	George Grätzer
2060582039	Julie De Saedeleer
2060818953	D. W. Bardayan
2061201166	Galit Alter
2061459255	Van Vu
2061540736	Peter Shawhan
2061810618	D. Pogorelko
2061813032	Richard P. Anstee
2062034453	Gert Sabidussi
2062305637	Stanford S. Bonan
2062336972	Dikran Dikranjan
2062612622	Marina Pajic
2062627204	Joseph J. Rotman
2062837456	Jean-Pierre Hubschman
2063241985	Jon A. Holtzman
2063258707	Federico De Guio
2063303294	Robert L. Goldstone
2063475916	Robert C. Ligon
2064030991	Virginia F. Borges
2064543383	Andrea de Matteis
2064822616	Jayme Luiz Szwarcfiter
2065064688	Ronald C. Mullin
2065144513	Christian E. J. Eggermont
2065299459	Xavier Gómez-Olivé
2065310967	K. Sabourov
2065311413	Wolfgang Adam
2065464292	Howard Karloff
2065470540	Nicholas Spartana
2065513211	V. Kumar Murty
2065734925	Raffaella D'Amicis
2065783048	Alan M. Gundlach
2066203726	Peter S. Reinach
2066288011	S. R. Planck
2066358678	M. Ungaro
2066464069	Sara Piovesan
2066482626	I.S. Al-Kofahi
2066659733	Friedrich Littmann
2066673328	David J. MacEwan
2066712114	Terri Lindquester
2066792160	Clara Shikhelman
2066954630	Angelo Monti
2067252482	Daniel Reichman
2067647157	Jeanne M. Marrazzo
2068254348	Bartosz Walczak
2068376239	Fritz Herzog
2068481799	William O. Bray
2068669492	Mark Braverman
2068688996	Harris J. Granger
2068880889	Gerd Fätkenheuer
2068893246	Harpreet Sawhney
2068945976	Marisol Perez-Toledo
2068986648	Martina Kron
2069086639	Peter J. Denning
2069089642	Yoh Zen
2069107422	Odile Favaron
